cliente_id,churn,genero,customer.SeniorCitizen,customer.Partner,customer.Dependents,meses_tenencia,telefono_servicio,telefono_lineas_multiples,internet_servicio,internet_seguridad,internet_respaldo,internet_proteccion,internet_soporte,internet_tv,internet_peliculas,contrato,facturacion_electronica,metodo_pago,cargo_mensual,cargo_total,internet_activo,telefono_activo,cuentas_diarias,servicios_contratados,gasto_estimado
5872-oeqnh,0,female,0,no,no,60,0,0,dsl,1,0,1,0,0,1,one year,1,electronic check,44.45,2773.9,1,0,1.4816666666666667,4,2667.0
5875-ypqfj,1,male,0,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,69.9,69.9,1,1,2.33,2,69.9
5876-hzvzm,1,female,0,yes,yes,6,1,0,dsl,1,1,0,0,0,0,month-to-month,0,credit card (automatic),55.9,365.35,1,1,1.8633333333333333,4,335.4
5876-qmyld,0,female,0,yes,yes,23,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.05,415.1,0,1,0.6683333333333333,1,461.15000000000003
5879-hmffh,0,female,0,yes,no,72,1,1,dsl,1,1,1,1,1,1,two year,0,bank transfer (automatic),88.05,6520.8,1,1,2.935,9,6339.599999999999
5879-sesnb,0,female,0,no,no,11,1,1,fiber optic,0,0,0,0,0,0,month-to-month,0,electronic check,75.25,888.65,1,1,2.5083333333333333,3,827.75
5882-cmazq,0,female,0,yes,yes,5,0,0,dsl,0,1,0,1,0,0,month-to-month,0,electronic check,34.25,163.55,1,0,1.1416666666666666,3,171.25
5883-gtgvd,1,male,0,no,no,19,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,99.95,1931.75,1,1,3.3316666666666666,6,1899.05
5884-fbctl,0,female,0,yes,yes,72,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),25.1,1857.85,0,1,0.8366666666666667,2,1807.2
5884-gcymi,1,male,0,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,mailed check,69.4,69.4,1,1,2.3133333333333335,2,69.4
5886-vlqvu,0,male,0,yes,no,35,1,1,fiber optic,0,0,0,1,0,1,month-to-month,1,bank transfer (automatic),89.85,3161.2,1,1,2.9949999999999997,5,3144.75
5887-ikkyo,0,male,0,yes,yes,58,1,1,fiber optic,0,0,1,1,0,1,two year,0,bank transfer (automatic),94.35,5563.65,1,1,3.145,6,5472.299999999999
5888-tlmcl,0,female,0,yes,yes,69,0,0,dsl,0,1,1,0,1,1,two year,1,credit card (automatic),54.95,3772.5,1,0,1.8316666666666668,5,3791.55
5889-jtmul,1,female,1,yes,no,50,1,1,fiber optic,0,1,1,0,1,0,month-to-month,1,electronic check,95.05,4888.7,1,1,3.1683333333333334,6,4752.5
5889-lfoll,1,female,0,no,no,13,1,1,fiber optic,0,0,0,0,0,1,month-to-month,1,electronic check,84.6,1115.2,1,1,2.82,4,1099.8
5893-kclgt,0,female,0,no,yes,72,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.75,1567.0,0,1,0.6583333333333333,1,1422.0
5893-pyolz,0,male,0,no,no,56,1,0,dsl,0,1,1,1,1,1,two year,1,credit card (automatic),81.8,4534.45,1,1,2.7266666666666666,7,4580.8
5895-qsxod,0,male,0,no,no,9,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,mailed check,70.05,657.5,1,1,2.335,2,630.4499999999999
5896-npfww,1,male,0,yes,yes,3,1,0,dsl,0,0,1,0,0,0,month-to-month,1,electronic check,50.15,168.15,1,1,1.6716666666666666,3,150.45
5897-zyekh,0,female,1,yes,no,67,1,1,fiber optic,1,1,0,0,1,1,one year,1,electronic check,105.6,7112.15,1,1,3.52,7,7075.2
5898-igslp,0,male,0,yes,yes,31,1,1,fiber optic,1,0,1,1,0,0,month-to-month,0,electronic check,89.3,2823.0,1,1,2.9766666666666666,6,2768.2999999999997
5899-mqzzl,1,female,0,no,no,13,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,mailed check,75.0,999.45,1,1,2.5,3,975.0
5899-ouvkv,0,male,0,no,no,31,1,0,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,94.5,2979.2,1,1,3.15,5,2929.5
5902-wblse,0,female,0,yes,yes,70,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),20.15,1411.2,0,1,0.6716666666666666,1,1410.5
5906-bfozt,0,male,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,19.5,19.5,0,1,0.65,1,19.5
5906-cvlhp,1,female,0,yes,yes,45,1,0,dsl,0,1,0,1,0,0,one year,1,credit card (automatic),54.15,2319.8,1,1,1.805,4,2436.75
5906-dvapm,0,female,0,yes,yes,55,1,1,dsl,1,1,0,1,1,0,one year,1,credit card (automatic),75.0,4213.9,1,1,2.5,7,4125.0
5908-qmgoe,1,male,1,no,no,15,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,credit card (automatic),74.2,1133.9,1,1,2.4733333333333336,3,1113.0
5909-echui,1,female,0,no,no,1,1,0,dsl,0,0,0,0,0,1,month-to-month,1,electronic check,56.25,56.25,1,1,1.875,3,56.25
5913-inrqv,0,male,1,yes,no,34,1,0,fiber optic,1,0,0,1,1,0,one year,0,mailed check,90.15,3128.8,1,1,3.0050000000000003,5,3065.1000000000004
5914-dvbwj,1,female,1,no,no,18,1,1,fiber optic,0,1,0,1,0,0,month-to-month,1,electronic check,85.45,1505.85,1,1,2.8483333333333336,5,1538.1000000000001
5914-gxmda,0,female,0,yes,no,32,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.3,593.2,0,1,0.6433333333333333,1,617.6
5914-xrfqb,0,male,0,yes,no,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,bank transfer (automatic),115.8,8424.9,1,1,3.86,9,8337.6
5915-anoei,0,male,0,yes,no,70,1,1,dsl,1,1,1,1,1,0,two year,0,mailed check,79.15,5536.5,1,1,2.6383333333333336,8,5540.5
5915-dgnvc,0,female,0,yes,no,49,1,1,dsl,1,1,1,0,0,1,one year,0,electronic check,71.8,3472.05,1,1,2.393333333333333,7,3518.2
5916-qewpt,0,female,0,yes,no,2,1,0,dsl,0,0,1,0,1,1,month-to-month,0,credit card (automatic),69.0,147.8,1,1,2.3,5,138.0
5917-hbsdw,0,female,0,yes,yes,37,1,0,no,0,0,0,0,0,0,month-to-month,0,electronic check,19.35,683.75,0,1,0.645,1,715.95
5917-ryrmg,0,male,1,no,no,32,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.8,587.7,0,1,0.66,1,633.6
5918-vukwp,0,female,0,no,no,32,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),20.55,654.55,0,1,0.685,1,657.6
5919-tmrgd,1,female,0,no,yes,1,1,0,fiber optic,0,0,0,0,1,0,month-to-month,1,electronic check,79.35,79.35,1,1,2.645,3,79.35
5919-vczym,0,male,0,no,no,2,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,20.05,42.7,0,1,0.6683333333333333,1,40.1
5921-ngyrh,0,male,0,yes,no,64,1,0,fiber optic,1,0,0,0,0,0,month-to-month,1,mailed check,73.55,4764.0,1,1,2.4516666666666667,3,4707.2
5922-abdvo,1,female,0,yes,no,19,1,1,fiber optic,0,0,1,0,0,1,month-to-month,0,mailed check,89.65,1761.05,1,1,2.9883333333333337,5,1703.3500000000001
5923-gxuoc,1,male,0,no,no,10,1,0,fiber optic,1,1,1,0,1,1,month-to-month,1,electronic check,104.4,1081.45,1,1,3.48,7,1044.0
5924-ifqtt,0,male,0,yes,yes,13,1,1,dsl,0,1,1,1,1,0,month-to-month,1,electronic check,72.8,930.05,1,1,2.4266666666666667,7,946.4
5924-sngkp,0,female,0,no,yes,41,1,0,no,0,0,0,0,0,0,one year,1,credit card (automatic),20.25,865.0,0,1,0.675,1,830.25
5928-qldhb,0,male,0,no,no,9,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,76.25,684.85,1,1,2.5416666666666665,3,686.25
5930-gbiwp,0,male,0,no,no,69,1,1,dsl,1,1,1,1,0,1,two year,1,credit card (automatic),81.5,5553.25,1,1,2.716666666666667,8,5623.5
5931-fljjf,1,male,1,yes,no,7,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,mailed check,70.1,467.55,1,1,2.3366666666666664,2,490.69999999999993
5934-rmpov,0,female,0,no,yes,22,1,1,fiber optic,0,0,0,0,0,1,month-to-month,1,electronic check,84.75,1816.75,1,1,2.825,4,1864.5
5934-tssau,0,female,0,yes,yes,23,1,0,fiber optic,0,0,1,0,0,0,month-to-month,1,credit card (automatic),75.3,1702.9,1,1,2.51,3,1731.8999999999999
5935-fccnb,0,female,1,no,no,17,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,94.2,1608.15,1,1,3.14,5,1601.4
5937-eorgb,0,male,1,yes,no,15,1,1,fiber optic,1,0,1,0,1,0,month-to-month,1,electronic check,96.5,1392.25,1,1,3.216666666666667,6,1447.5
5939-sxwhm,0,male,0,yes,yes,48,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),26.3,1245.05,0,1,0.8766666666666667,2,1262.4
5939-xaixz,0,female,0,no,no,19,1,1,dsl,0,0,1,0,0,0,month-to-month,1,mailed check,56.1,1033.9,1,1,1.87,4,1065.9
5940-ahuhd,1,male,0,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,mailed check,70.6,70.6,1,1,2.353333333333333,2,70.6
5940-nfxkv,1,male,0,yes,yes,19,1,1,fiber optic,0,0,0,0,0,1,month-to-month,1,electronic check,83.65,1465.75,1,1,2.7883333333333336,4,1589.3500000000001
5943-pwapa,0,female,0,yes,no,53,1,0,fiber optic,0,0,0,1,1,1,one year,1,electronic check,93.45,4872.2,1,1,3.115,5,4952.85
5944-ugllk,0,male,0,no,no,53,0,0,dsl,0,0,1,1,1,1,one year,0,credit card (automatic),54.9,3045.75,1,0,1.8299999999999998,5,2909.7
5945-azyht,0,male,0,yes,no,71,1,1,fiber optic,1,1,1,0,1,1,one year,1,electronic check,109.6,7854.15,1,1,3.6533333333333333,8,7781.599999999999
5947-sgkcl,0,female,0,yes,yes,15,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,bank transfer (automatic),105.35,1559.25,1,1,3.5116666666666663,7,1580.25
5948-ujzlf,0,male,0,no,no,2,1,0,dsl,0,1,0,0,0,0,month-to-month,0,mailed check,49.25,97.0,1,1,1.6416666666666666,3,98.5
5949-ebsqk,1,male,0,yes,yes,4,1,0,dsl,0,0,0,1,0,1,month-to-month,0,credit card (automatic),61.45,229.55,1,1,2.0483333333333333,4,245.8
5949-hgvjl,0,female,0,yes,no,26,1,0,dsl,0,1,0,1,1,1,month-to-month,1,electronic check,73.05,1959.5,1,1,2.435,6,1899.3
5949-xikae,1,female,0,yes,yes,8,1,0,fiber optic,0,1,0,0,1,0,month-to-month,1,electronic check,83.55,680.05,1,1,2.7849999999999997,4,668.4
5950-aaagj,0,male,0,no,no,18,1,1,fiber optic,0,0,0,0,1,0,month-to-month,0,bank transfer (automatic),84.3,1537.9,1,1,2.81,4,1517.3999999999999
5951-aofih,0,male,0,no,no,33,1,0,dsl,0,1,1,0,1,0,month-to-month,1,credit card (automatic),66.4,2245.4,1,1,2.2133333333333334,5,2191.2000000000003
5954-bdfsg,0,female,0,no,no,72,1,1,fiber optic,0,0,1,1,1,1,two year,1,credit card (automatic),107.5,7853.7,1,1,3.5833333333333335,7,7740.0
5955-epoaz,0,female,0,no,no,6,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,20.95,109.5,0,1,0.6983333333333334,1,125.69999999999999
5955-erihd,1,male,0,yes,no,18,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,94.7,1687.95,1,1,3.1566666666666667,5,1704.6000000000001
5956-vkdtt,1,female,1,yes,no,5,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,74.35,334.8,1,1,2.478333333333333,3,371.75
5956-yhhrx,0,male,1,no,no,21,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,104.35,2271.85,1,1,3.478333333333333,7,2191.35
5959-belxa,1,male,1,no,no,32,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,credit card (automatic),96.15,3019.25,1,1,3.205,5,3076.8
5960-mvtuk,0,male,0,no,no,3,0,0,dsl,0,0,0,1,0,0,month-to-month,1,electronic check,29.75,96.85,1,0,0.9916666666666667,2,89.25
5960-wpxqm,1,male,0,no,no,1,1,0,fiber optic,0,0,0,0,1,0,month-to-month,1,electronic check,79.05,79.05,1,1,2.635,3,79.05
5961-vusrv,0,female,0,no,no,12,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),19.35,219.35,0,1,0.645,1,232.20000000000002
5965-ggprw,0,male,0,yes,yes,72,1,1,fiber optic,1,0,1,0,1,1,two year,0,bank transfer (automatic),105.25,7609.75,1,1,3.5083333333333333,7,7578.0
5966-emazu,0,male,0,yes,no,64,1,1,fiber optic,1,0,1,1,1,1,one year,1,mailed check,108.5,6880.85,1,1,3.6166666666666667,8,6944.0
5968-hyjrz,0,male,0,yes,yes,47,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.55,1160.45,0,1,0.8183333333333334,2,1153.8500000000001
5968-vxzlg,0,male,0,no,no,2,1,0,dsl,0,0,0,0,0,0,month-to-month,1,bank transfer (automatic),46.6,87.9,1,1,1.5533333333333335,2,93.2
5968-xqive,0,male,0,yes,yes,72,1,1,fiber optic,0,1,0,0,1,0,one year,1,electronic check,89.7,6588.95,1,1,2.99,5,6458.400000000001
5970-ghjaw,0,male,0,yes,yes,46,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.95,862.4,0,1,0.6649999999999999,1,917.6999999999999
5973-ejgdp,0,male,0,no,no,51,1,1,fiber optic,0,1,1,1,0,0,month-to-month,1,electronic check,87.35,4473.0,1,1,2.9116666666666666,6,4454.849999999999
5975-baicr,0,male,0,yes,yes,36,1,0,dsl,1,0,1,0,0,1,one year,1,credit card (automatic),63.7,2188.5,1,1,2.1233333333333335,5,2293.2000000000003
5976-jcjrh,1,male,0,yes,no,10,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,70.3,738.2,1,1,2.3433333333333333,2,703.0
5977-ckhon,0,female,0,yes,yes,43,1,1,fiber optic,0,0,1,0,0,1,month-to-month,1,bank transfer (automatic),92.55,4039.0,1,1,3.085,5,3979.65
5980-bdhpy,0,male,0,yes,no,72,1,1,dsl,1,1,1,1,1,1,two year,1,bank transfer (automatic),87.1,6230.1,1,1,2.9033333333333333,9,6271.2
5980-noplp,1,female,0,yes,no,44,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,96.1,4364.1,1,1,3.203333333333333,5,4228.4
5981-itemu,1,male,0,yes,no,40,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,bank transfer (automatic),97.1,3706.95,1,1,3.2366666666666664,5,3884.0
5981-zvxot,0,female,1,no,no,35,1,1,fiber optic,1,1,1,0,1,1,one year,1,electronic check,108.35,3726.15,1,1,3.6116666666666664,8,3792.25
5982-fpvqn,0,female,0,yes,yes,37,1,1,fiber optic,0,1,1,0,0,1,month-to-month,1,electronic check,95.15,3532.85,1,1,3.171666666666667,6,3520.55
5982-psmkw,0,female,0,yes,yes,23,1,1,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),91.1,2198.3,1,1,3.0366666666666666,9,2095.2999999999997
5982-xmdex,0,female,0,no,no,65,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),26.5,1698.55,0,1,0.8833333333333333,2,1722.5
5985-behzk,0,female,1,yes,no,72,1,1,fiber optic,0,1,1,0,1,1,one year,0,credit card (automatic),105.0,7578.05,1,1,3.5,7,7560.0
5985-tbabq,0,female,0,no,no,32,1,1,dsl,1,0,0,0,1,1,one year,0,mailed check,74.75,2282.95,1,1,2.4916666666666667,6,2392.0
5986-wwxdv,0,male,0,no,yes,39,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.35,779.2,0,1,0.645,1,754.6500000000001
5989-axpuc,0,female,0,yes,no,68,1,1,fiber optic,1,1,1,1,1,1,two year,0,mailed check,118.6,7990.05,1,1,3.953333333333333,9,8064.799999999999
5989-omnje,0,female,0,yes,yes,24,0,0,dsl,1,1,1,0,1,1,one year,0,electronic check,57.6,1367.75,1,0,1.9200000000000002,6,1382.4
5989-pgkjb,0,female,0,no,no,16,1,0,fiber optic,0,1,0,0,0,1,month-to-month,1,electronic check,86.25,1340.1,1,1,2.875,4,1380.0
5993-bqhea,0,male,0,no,no,12,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),20.05,267.0,0,1,0.6683333333333333,1,240.60000000000002
5993-jsuwv,0,female,0,no,no,66,1,0,dsl,1,1,1,0,0,0,two year,1,bank transfer (automatic),61.15,4017.45,1,1,2.038333333333333,5,4035.9
5995-lftle,0,male,0,no,no,58,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),25.3,1474.35,0,1,0.8433333333333334,2,1467.4
5995-oiglp,1,male,0,no,no,12,1,0,dsl,1,0,0,1,0,0,month-to-month,0,mailed check,56.65,654.85,1,1,1.8883333333333332,4,679.8
5995-snnew,0,male,1,yes,no,23,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,104.45,2184.85,1,1,3.481666666666667,7,2402.35
5995-wwkkg,0,female,0,no,no,37,1,0,no,0,0,0,0,0,0,one year,1,electronic check,19.8,695.05,0,1,0.66,1,732.6
5996-daoql,0,male,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,20.45,20.45,0,1,0.6816666666666666,1,20.45
5996-ebtkm,0,female,0,yes,yes,67,1,1,dsl,0,0,1,1,0,1,two year,1,bank transfer (automatic),69.9,4615.9,1,1,2.33,6,4683.3
5996-nrvxr,0,male,1,yes,no,40,1,0,fiber optic,1,1,1,1,1,0,one year,1,credit card (automatic),98.15,4116.8,1,1,3.271666666666667,7,3926.0
5997-opvfa,0,male,0,yes,no,72,1,1,dsl,1,1,1,1,1,1,two year,1,bank transfer (automatic),89.05,6254.45,1,1,2.9683333333333333,9,6411.599999999999
5998-dzlyr,0,female,0,yes,no,61,1,1,fiber optic,0,1,0,1,0,1,two year,1,bank transfer (automatic),94.35,5703.0,1,1,3.145,6,5755.349999999999
5998-vvejy,1,male,0,no,no,26,1,1,fiber optic,0,0,0,1,0,0,month-to-month,1,electronic check,80.5,2088.8,1,1,2.683333333333333,4,2093.0
5999-lcxao,0,female,0,no,no,1,0,0,dsl,1,0,0,0,0,0,month-to-month,0,mailed check,29.9,29.9,1,0,0.9966666666666666,2,29.9
6000-apylu,1,male,0,no,no,9,1,0,fiber optic,0,0,0,0,0,1,month-to-month,1,electronic check,80.8,713.1,1,1,2.6933333333333334,3,727.1999999999999
6000-uklwi,0,male,0,no,no,41,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.15,802.35,0,1,0.6716666666666666,1,826.15
6005-obzph,1,female,1,no,no,26,1,1,fiber optic,0,1,0,0,1,0,month-to-month,1,electronic check,89.15,2277.65,1,1,2.9716666666666667,5,2317.9
6007-tctst,0,female,0,yes,yes,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,bank transfer (automatic),115.8,8476.5,1,1,3.86,9,8337.6
6008-naixk,0,male,1,no,no,54,0,0,dsl,0,1,1,0,1,1,one year,1,electronic check,55.45,2966.95,1,0,1.8483333333333334,5,2994.3
6010-ddppw,0,male,0,yes,no,70,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),25.15,1940.85,0,1,0.8383333333333333,2,1760.5
6013-bhcaw,0,male,0,yes,yes,61,1,1,dsl,0,0,1,1,1,1,two year,1,bank transfer (automatic),81.0,4976.15,1,1,2.7,7,4941.0
6015-vvhhe,1,female,1,no,no,5,1,1,fiber optic,0,0,0,0,1,0,month-to-month,1,credit card (automatic),83.15,446.05,1,1,2.771666666666667,4,415.75
6016-ejgnt,0,female,0,yes,yes,48,1,1,fiber optic,1,1,0,0,1,1,one year,1,credit card (automatic),103.25,5037.55,1,1,3.441666666666667,7,4956.0
6016-lvtjq,0,female,0,yes,yes,34,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,20.65,716.4,0,1,0.6883333333333332,1,702.0999999999999
6016-nxbnj,0,male,0,no,no,35,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.15,638.0,0,1,0.6383333333333333,1,670.25
6016-qskvi,0,male,0,no,no,4,1,0,fiber optic,1,1,0,1,0,1,month-to-month,1,mailed check,94.9,360.55,1,1,3.1633333333333336,6,379.6
6017-pplpx,1,male,0,yes,yes,20,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,70.45,1470.95,1,1,2.3483333333333336,2,1409.0
6022-kouqo,0,female,0,yes,yes,2,0,0,dsl,0,0,0,1,0,0,month-to-month,0,bank transfer (automatic),29.05,44.75,1,0,0.9683333333333334,2,58.1
6022-mxomf,0,female,1,no,no,1,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,74.2,74.2,1,1,2.4733333333333336,3,74.2
6022-uggso,1,female,1,no,no,32,1,0,fiber optic,0,1,0,0,0,0,month-to-month,1,electronic check,74.4,2276.95,1,1,2.48,3,2380.8
6023-gssxw,0,female,0,yes,no,69,1,0,dsl,0,1,0,0,0,1,two year,1,credit card (automatic),61.45,4131.2,1,1,2.0483333333333333,4,4240.05
6023-yebup,1,male,0,no,no,3,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,100.95,329.95,1,1,3.365,6,302.85
6024-ruggh,0,male,0,yes,yes,72,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),25.2,1798.9,0,1,0.84,2,1814.3999999999999
6029-csmje,0,male,0,no,no,17,0,0,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,25.65,440.2,1,0,0.855,1,436.04999999999995
6029-wtipc,1,male,1,no,no,37,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,electronic check,101.1,3744.05,1,1,3.3699999999999997,6,3740.7
6030-rehux,0,female,1,yes,no,28,1,1,fiber optic,0,1,1,1,1,1,month-to-month,1,electronic check,110.85,3204.4,1,1,3.695,8,3103.7999999999997
6032-igaln,1,female,0,no,no,1,0,0,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,25.1,25.1,1,0,0.8366666666666667,1,25.1
6032-krxxo,1,male,0,no,no,30,1,0,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,90.25,2755.35,1,1,3.0083333333333333,4,2707.5
6034-ymtob,0,female,0,no,no,5,1,0,fiber optic,0,0,0,1,0,0,month-to-month,1,mailed check,75.65,399.45,1,1,2.521666666666667,3,378.25
6034-zrycv,1,female,0,yes,no,72,0,0,dsl,0,1,1,0,1,1,two year,1,electronic check,54.2,3937.45,1,0,1.8066666666666669,5,3902.4
6035-bxtty,0,female,1,no,no,32,1,0,dsl,0,1,0,1,0,0,month-to-month,0,bank transfer (automatic),54.65,1830.1,1,1,1.8216666666666665,4,1748.8
6035-riiom,0,female,0,no,no,54,1,1,fiber optic,0,1,0,0,1,1,two year,1,bank transfer (automatic),97.2,5129.45,1,1,3.24,6,5248.8
6036-ttfyu,0,female,0,yes,no,16,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.6,314.45,0,1,0.6533333333333334,1,313.6
6037-wpjrp,0,female,0,no,no,13,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,mailed check,75.0,999.45,1,1,2.5,3,975.0
6038-gcyec,1,female,0,no,no,24,0,0,dsl,0,1,1,0,1,1,month-to-month,1,credit card (automatic),54.15,1240.25,1,0,1.805,5,1299.6
6039-rvsjv,0,female,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.85,19.85,0,1,0.6616666666666667,1,19.85
6040-cgacy,0,female,0,no,no,15,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.6,299.4,0,1,0.6533333333333334,1,294.0
6047-suhpr,0,male,0,yes,yes,39,1,0,dsl,1,1,1,0,0,0,one year,0,electronic check,59.8,2343.85,1,1,1.9933333333333332,5,2332.2
6047-yhpvi,1,male,0,no,no,5,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,69.7,316.9,1,1,2.3233333333333333,2,348.5
6048-njxhx,0,male,0,yes,no,41,1,0,no,0,0,0,0,0,0,two year,1,electronic check,19.75,899.45,0,1,0.6583333333333333,1,809.75
6048-qbxkl,0,female,1,no,no,2,1,1,dsl,0,1,0,0,0,0,month-to-month,1,credit card (automatic),56.55,118.25,1,1,1.885,4,113.1
6048-uwkal,0,female,1,yes,no,69,1,1,fiber optic,0,1,0,1,1,1,two year,0,credit card (automatic),105.4,6998.95,1,1,3.5133333333333336,7,7272.6
6050-ffxes,0,female,0,yes,no,69,1,1,fiber optic,0,0,1,1,1,1,two year,0,bank transfer (automatic),105.35,7240.65,1,1,3.5116666666666663,7,7269.15
6050-ijrhs,0,female,0,yes,yes,70,1,1,fiber optic,0,1,1,0,1,1,one year,1,electronic check,106.5,7397.0,1,1,3.55,7,7455.0
6051-ptvns,0,female,0,yes,yes,55,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.15,998.1,0,1,0.6383333333333333,1,1053.25
6060-drtnl,1,female,1,no,no,5,1,0,fiber optic,0,0,1,0,1,0,month-to-month,1,mailed check,84.85,415.55,1,1,2.828333333333333,4,424.25
6060-qbmgv,0,male,0,yes,no,70,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.85,1433.8,0,1,0.6616666666666667,1,1389.5
6061-gwwav,0,male,0,no,yes,41,1,0,dsl,1,1,1,0,1,0,one year,0,mailed check,70.2,2894.55,1,1,2.3400000000000003,6,2878.2000000000003
6061-pqhmk,0,female,0,no,no,25,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.9,527.5,0,1,0.6633333333333333,1,497.49999999999994
6064-pupmc,0,male,0,yes,yes,23,1,0,dsl,1,0,0,1,0,0,one year,0,credit card (automatic),57.2,1423.35,1,1,1.9066666666666667,4,1315.6000000000001
6064-zatlr,0,female,0,no,no,27,1,0,dsl,1,1,0,0,0,0,two year,0,bank transfer (automatic),52.85,1498.65,1,1,1.7616666666666667,4,1426.95
6067-ngceu,0,female,0,no,no,65,1,1,fiber optic,1,1,1,0,1,1,month-to-month,1,credit card (automatic),111.05,7107.0,1,1,3.7016666666666667,8,7218.25
6072-nuqcb,0,male,0,yes,yes,22,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),20.25,488.25,0,1,0.675,1,445.5
6072-yublx,0,male,1,yes,no,61,1,1,fiber optic,0,1,1,1,1,0,one year,1,mailed check,98.3,6066.55,1,1,3.2766666666666664,7,5996.3
6075-qmnrr,0,female,0,no,no,52,1,0,dsl,1,0,0,0,0,0,month-to-month,1,bank transfer (automatic),49.75,2535.55,1,1,1.6583333333333334,3,2587.0
6075-slnil,0,male,0,no,no,38,1,1,fiber optic,0,1,1,0,0,1,month-to-month,1,credit card (automatic),95.1,3691.2,1,1,3.17,6,3613.7999999999997
6077-bdpxa,0,female,0,no,no,3,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,70.15,194.2,1,1,2.3383333333333334,2,210.45000000000002
6078-vesfr,0,male,1,yes,no,13,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,bank transfer (automatic),70.45,849.1,1,1,2.3483333333333336,2,915.85
6080-lnesi,0,male,0,no,no,51,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.75,1234.6,0,1,0.825,2,1262.25
